ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Celltype
GO:0035116	embryonic hindlimb morphogenesis	9/754	29/18866	1.21E-06	2.80E-05	2.09E-05	MSX1/TBX3/OSR2/TWIST1/RARB/NOTCH1/GPC3/MSX2/OSR1	9	Stellate
GO:0051346	negative regulation of hydrolase activity	42/754	473/18866	1.21E-06	2.80E-05	2.09E-05	TIMP1/LRP1/SERPINH1/COL6A3/SLIT2/ECM1/SPOCK1/COL7A1/IFI16/LEF1/TIMP3/DGKI/FZD10/SERPINF1/BST2/NGF/PTN/SFRP2/BIRC7/TFPI/PPP1R14A/SPOCD1/PLA2R1/A2M/SERPINE1/GPC3/HGF/RARRES1/PLAUR/ANXA1/CSTA/ANGPTL4/PI15/TIMP4/MMP9/CPAMD8/TSKS/CAMK2A/PTGS2/BIRC5/PTX3/ITIH1	42	Stellate
GO:0030168	platelet activation	21/754	158/18866	1.36E-06	3.12E-05	2.32E-05	PRKG1/F2R/AXL/FN1/ITGB3/DGKI/MYL9/COL1A1/COL1A2/PDGFRA/COL3A1/FERMT3/F2RL2/TRPC6/COMP/ADRA2C/PDPN/IL6/C1QTNF1/TLR4/APOE	21	Stellate
GO:0060675	ureteric bud morphogenesis	13/754	65/18866	1.44E-06	3.28E-05	2.45E-05	TCF21/FGF1/HOXB7/FOXD1/GPC3/MYC/SMO/ADAMTS16/WNT6/FGF2/WT1/NOG/SIX1	13	Stellate
GO:0006939	smooth muscle contraction	17/754	109/18866	1.48E-06	3.35E-05	2.50E-05	PRKG1/F2R/ACTA2/EDNRA/CAV1/MYLK/SPHK1/SMTN/ADA/EDNRB/SULF1/COMP/ADRA2C/HTR2B/NMUR1/CNN1/PTGS2	17	Stellate
GO:0007162	negative regulation of cell adhesion	31/754	301/18866	1.48E-06	3.36E-05	2.50E-05	TGFB1/LRP1/SNAI2/PRKG1/FBLN1/SPOCK1/LGALS1/MMP14/ARHGAP6/COL1A1/PAG1/RUNX1/LRRC32/DTX1/LOXL3/TGFBI/NOTCH1/POSTN/JAG1/APOD/CYP1B1/GPNMB/SERPINE1/ADTRP/ANXA1/FZD7/C1QTNF1/TNC/HOXA7/ANGPT1/PDCD1LG2	31	Stellate
GO:0061314	Notch signaling involved in heart development	6/754	11/18866	1.55E-06	3.49E-05	2.60E-05	SNAI2/HEYL/SNAI1/NOTCH1/HEY2/JAG1	6	Stellate
GO:0007599	hemostasis	34/754	348/18866	1.56E-06	3.49E-05	2.60E-05	PRKG1/FBLN1/F2R/ZFPM2/AXL/CAV1/FN1/ITGB3/EHD2/DGKI/MYL9/COL1A1/COL1A2/ZNF385A/PDGFRA/COL3A1/FERMT3/F2RL2/PLAT/TFPI/DOCK11/TRPC6/A2M/SERPINE1/PLAUR/COMP/ADRA2C/PDPN/ADTRP/IL6/PLAU/C1QTNF1/TLR4/APOE	34	Stellate
GO:0048660	regulation of smooth muscle cell proliferation	22/754	173/18866	1.63E-06	3.64E-05	2.71E-05	TGFB3/PTGIR/PRKG1/PDE1A/MMP2/NOTCH3/CCN4/RBPMS2/PDGFRB/IGFBP5/APOD/PPARG/ELN/HMOX1/IL6/NPR3/MMP9/OGN/CNN1/FGF2/PTGS2/ELANE	22	Stellate
GO:0045880	positive regulation of smoothened signaling pathway	10/754	38/18866	1.68E-06	3.72E-05	2.77E-05	RAB34/CHSY1/PRRX1/GLI1/KIF7/EVC/GPC3/SMO/SFRP1/SHOX2	10	Stellate
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	17/754	110/18866	1.68E-06	3.72E-05	2.77E-05	TGFB3/TGFB1I1/TGFB1/MSX1/BMP8A/ZNF423/NOTCH1/DAB2/SULF1/FOXD1/GPC3/GDF6/MSX2/BMP7/INHBA/GDF10/INHBE	17	Stellate
GO:0045669	positive regulation of osteoblast differentiation	13/754	66/18866	1.73E-06	3.80E-05	2.83E-05	DDR2/CTHRC1/TMEM119/CCN4/PDLIM7/RUNX2/SFRP2/JAG1/HGF/MSX2/BMP7/IL6/IFITM1	13	Stellate
GO:0042471	ear morphogenesis	18/754	123/18866	1.89E-06	4.14E-05	3.09E-05	ZEB1/PRRX1/CTHRC1/WNT5A/MSX1/OSR2/TWIST1/PTK7/GLI2/FZD2/NKX3-2/OSR1/HOXA1/NOG/HOXA2/SIX1/COL11A1/DLX5	18	Stellate
GO:0030500	regulation of bone mineralization	14/754	77/18866	1.91E-06	4.16E-05	3.10E-05	DDR2/TGFB3/TGFB1/ECM1/TMEM119/MGP/OSR2/TWIST1/PTN/RFLNB/BMP7/COMP/OSR1/FGF23	14	Stellate
GO:0048659	smooth muscle cell proliferation	22/754	175/18866	1.98E-06	4.30E-05	3.21E-05	TGFB3/PTGIR/PRKG1/PDE1A/MMP2/NOTCH3/CCN4/RBPMS2/PDGFRB/IGFBP5/APOD/PPARG/ELN/HMOX1/IL6/NPR3/MMP9/OGN/CNN1/FGF2/PTGS2/ELANE	22	Stellate
GO:0006026	aminoglycan catabolic process	13/754	67/18866	2.06E-06	4.44E-05	3.31E-05	VCAN/FMOD/TGFB1/DCN/LUM/BGN/PRELP/GPC3/CSPG4/BCAN/OGN/FGF2/HPSE2	13	Stellate
GO:0071300	cellular response to retinoic acid	13/754	67/18866	2.06E-06	4.44E-05	3.31E-05	WNT5A/PTK7/COL1A1/FZD10/SERPINF1/EPHA3/PPARG/FZD7/WNT5B/TNC/OSR1/WNT6/HOXA2	13	Stellate
GO:0051101	regulation of DNA binding	18/754	124/18866	2.13E-06	4.57E-05	3.40E-05	TGFB1/MSX1/IFI16/LEF1/TWIST1/NGF/HAND2/HEY2/PPARG/MSX2/PLAUR/MDFI/HMOX1/SMO/HMGA2/LIF/MMP9/HJURP	18	Stellate
GO:0042249	establishment of planar polarity of embryonic epithelium	7/754	17/18866	2.17E-06	4.63E-05	3.45E-05	CTHRC1/WNT5A/FOXF2/PTK7/SFRP2/FZD2/SFRP1	7	Stellate
GO:1904888	cranial skeletal system development	13/754	68/18866	2.46E-06	5.22E-05	3.89E-05	TGFB3/PRRX1/MMP14/FOXC2/TWIST1/SH3PXD2B/PDGFRA/RUNX2/MSX2/HOXA1/CEP55/HOXA2/SIX1	13	Stellate
GO:0061041	regulation of wound healing	20/754	151/18866	2.55E-06	5.39E-05	4.02E-05	PRKG1/F2R/CAV1/MYLK/FOXC2/CCN4/PDGFRA/PLAT/TFPI/SERPINE1/PLAUR/PDPN/ADTRP/ANXA1/PLAU/C1QTNF1/TLR4/APOE/FGF2/SMOC2	20	Stellate
GO:0032331	negative regulation of chondrocyte differentiation	8/754	24/18866	2.61E-06	5.47E-05	4.08E-05	SNAI2/ADAMTS12/CCN4/GLI2/RARB/RFLNB/NKX3-2/EFEMP1	8	Stellate
GO:0090103	cochlea morphogenesis	8/754	24/18866	2.61E-06	5.47E-05	4.08E-05	ZEB1/CTHRC1/WNT5A/PTK7/GLI2/FZD2/HOXA1/SIX1	8	Stellate
GO:0090184	positive regulation of kidney development	10/754	40/18866	2.79E-06	5.78E-05	4.31E-05	BASP1/PDGFRB/HOXB7/FOXD1/MYC/SMO/LIF/WT1/NOG/SIX1	10	Stellate
GO:0002686	negative regulation of leukocyte migration	11/754	49/18866	2.81E-06	5.78E-05	4.31E-05	EMILIN1/SLIT2/NBL1/ADA/APOD/MMP28/ADTRP/HMOX1/HOXA7/IL33/SLAMF8	11	Stellate
GO:0010712	regulation of collagen metabolic process	11/754	49/18866	2.81E-06	5.78E-05	4.31E-05	EMILIN1/TGFB3/TGFB1/F2R/MFAP4/PDGFRB/CREB3L1/VIM/CYGB/PPARG/IL6	11	Stellate
GO:0030850	prostate gland development	11/754	49/18866	2.81E-06	5.78E-05	4.31E-05	WNT5A/GLI2/SERPINF1/GLI1/NOTCH1/SULF1/BMP7/ANXA1/SFRP1/TNC/NOG	11	Stellate
GO:0051146	striated muscle cell differentiation	30/754	295/18866	2.83E-06	5.81E-05	4.33E-05	TGFB1/TMEM119/MSX1/TBX3/MMP14/PLEKHO1/EHD2/ADAM12/PDGFRB/SGCD/CSRP2/PDGFRA/POPDC2/RARB/NOTCH1/HEY2/IGFBP5/NOX4/LOX/ALPK2/COMP/FHL2/FLNC/AVPR1A/FZD7/SMO/LMOD1/SHOX2/WT1/SIX1	30	Stellate
GO:0042698	ovulation cycle	13/754	69/18866	2.92E-06	5.97E-05	4.45E-05	TGFB3/SLIT2/AXL/HAS2/SERPINF1/PDGFRA/MMP19/PTN/SLIT3/INHBA/TIMP4/PTX3/HAS1	13	Stellate
GO:0030208	dermatan sulfate biosynthetic process	6/754	12/18866	3.00E-06	6.11E-05	4.55E-05	VCAN/DCN/BGN/CSPG4/BCAN/UST	6	Stellate
GO:0071295	cellular response to vitamin	9/754	32/18866	3.04E-06	6.16E-05	4.59E-05	SNAI2/KANK2/COL1A1/PTN/POSTN/PPARG/SFRP1/TNC/FGF23	9	Stellate
GO:0007596	blood coagulation	33/754	343/18866	3.09E-06	6.24E-05	4.65E-05	PRKG1/FBLN1/F2R/ZFPM2/AXL/CAV1/FN1/ITGB3/EHD2/DGKI/MYL9/COL1A1/COL1A2/PDGFRA/COL3A1/FERMT3/F2RL2/PLAT/TFPI/DOCK11/TRPC6/A2M/SERPINE1/PLAUR/COMP/ADRA2C/PDPN/ADTRP/IL6/PLAU/C1QTNF1/TLR4/APOE	33	Stellate
GO:0007219	Notch signaling pathway	23/754	195/18866	3.52E-06	7.08E-05	5.28E-05	SNAI2/HEYL/S1PR3/TBX2/MMP14/SNAI1/NOTCH3/FOXC2/ZNF423/TMEM100/DTX1/NOTCH1/POSTN/HEY2/JAG1/DTX4/NOTCH2NLA/BMP7/CFD/MYC/SUSD5/TIMP4/DLGAP5	23	Stellate
GO:0060538	skeletal muscle organ development	21/754	168/18866	3.69E-06	7.38E-05	5.50E-05	TCF21/TGFB1/BASP1/HEYL/DCN/MSC/CAV1/TWIST1/STRA6/POPDC2/NOTCH1/NR2F2/NUPR1/ELN/EGR2/SMO/MYH15/MEOX2/SHOX2/WT1/SIX1	21	Stellate
GO:0002053	positive regulation of mesenchymal cell proliferation	8/754	25/18866	3.70E-06	7.38E-05	5.50E-05	PRRX1/WNT5A/FOXF1/MYC/CHRD/SMO/SHOX2/SIX1	8	Stellate
GO:0045665	negative regulation of neuron differentiation	25/754	225/18866	3.99E-06	7.91E-05	5.90E-05	LRP1/SLIT2/FUOM/SPOCK1/WNT5A/LGALS1/NOTCH3/PMP22/LPAR1/THY1/LINGO1/NFATC4/DTX1/NOTCH1/EDNRB/TRPC6/VIM/JAG1/ISL2/NR2F1/BMP7/APOE/ASPM/HOXA2/SEMA5B	25	Stellate
GO:0035115	embryonic forelimb morphogenesis	9/754	33/18866	4.03E-06	7.97E-05	5.94E-05	MSX1/TBX3/OSR2/TWIST1/RUNX2/MSX2/EN1/OSR1/SHOX2	9	Stellate
GO:0030193	regulation of blood coagulation	14/754	82/18866	4.15E-06	8.17E-05	6.09E-05	PRKG1/F2R/CAV1/PDGFRA/PLAT/TFPI/SERPINE1/PLAUR/PDPN/ADTRP/PLAU/C1QTNF1/TLR4/APOE	14	Stellate
GO:1903034	regulation of response to wounding	22/754	183/18866	4.18E-06	8.19E-05	6.11E-05	LRP1/PRKG1/F2R/CAV1/MYLK/FOXC2/CCN4/PDGFRA/PTN/PLAT/TFPI/SERPINE1/PLAUR/PDPN/ADTRP/ANXA1/PLAU/C1QTNF1/TLR4/APOE/FGF2/SMOC2	22	Stellate
GO:0048592	eye morphogenesis	20/754	156/18866	4.24E-06	8.26E-05	6.16E-05	ZEB1/FBN1/TBX2/COL5A1/WNT5A/COL5A2/FOXF2/TWIST1/THY1/STRA6/COL8A1/PTN/MFAP2/RARB/JAG1/NKD1/BMP7/EFEMP1/PITX3/IGFN1	20	Stellate
GO:0002683	negative regulation of immune system process	40/754	463/18866	4.26E-06	8.26E-05	6.16E-05	EMILIN1/TGFB3/FBN1/TGFB1/SLIT2/IFI16/AXL/NBL1/IRAK3/HOXA5/THY1/PAG1/BST2/COL3A1/RUNX1/ADA/LRRC32/DTX1/LOXL3/NOTCH1/MILR1/APOD/PPARG/GPNMB/A2M/HTRA1/FOXF1/MMP28/MYC/ADTRP/ANXA1/HMOX1/SFRP1/INHBA/TLR4/HOXA7/IL33/SLAMF8/PDCD1LG2/HOXB8	40	Stellate
GO:1900047	negative regulation of hemostasis	11/754	51/18866	4.26E-06	8.26E-05	6.16E-05	PRKG1/PDGFRA/PLAT/TFPI/SERPINE1/PLAUR/COMP/ADTRP/PLAU/C1QTNF1/APOE	11	Stellate
GO:2000241	regulation of reproductive process	21/754	170/18866	4.47E-06	8.61E-05	6.42E-05	TIMP1/SYDE1/WNT5A/ZFPM2/MSX1/SNAI1/LHFPL2/SERPINF1/ADA/NOTCH1/EDNRB/NUPR1/SULF1/MSX2/BMP7/SFRP1/INHBA/LIF/CDC20/WT1/ASPM	21	Stellate
GO:0050817	coagulation	33/754	349/18866	4.49E-06	8.63E-05	6.44E-05	PRKG1/FBLN1/F2R/ZFPM2/AXL/CAV1/FN1/ITGB3/EHD2/DGKI/MYL9/COL1A1/COL1A2/PDGFRA/COL3A1/FERMT3/F2RL2/PLAT/TFPI/DOCK11/TRPC6/A2M/SERPINE1/PLAUR/COMP/ADRA2C/PDPN/ADTRP/IL6/PLAU/C1QTNF1/TLR4/APOE	33	Stellate
GO:0050921	positive regulation of chemotaxis	19/754	144/18866	4.78E-06	9.16E-05	6.83E-05	TGFB1/SLIT2/WNT5A/THBS4/LPAR1/PDGFRB/PTN/IL16/CMKLR1/SERPINE1/GPSM3/CCL26/IL34/IL6/FGF2/SMOC2/CXCL8/NTF3/CXCL14	19	Stellate
GO:0030856	regulation of epithelial cell differentiation	21/754	171/18866	4.90E-06	9.35E-05	6.97E-05	ZEB1/ZEB2/S1PR3/S1PR2/TBX3/CTSK/CAV1/RUNX1/TMEM100/NOTCH1/HEY2/JAG1/SERPINE1/MSX2/SMO/LIF/MMP9/OSR1/SFRP4/HOXA7/FGF2	21	Stellate
GO:0007568	aging	31/754	319/18866	4.99E-06	9.48E-05	7.07E-05	TIMP1/TGFB3/LRP1/TBX2/LOXL2/TBX3/DCN/CTSC/TWIST1/PTH1R/PDGFRB/SERPINF1/PRELP/ADA/COL4A2/EDNRB/TRPC6/IGFBP5/APOD/PLA2R1/SERPINE1/MME/KCNMB1/NOX4/COMP/HMGA2/CCL11/PTGS2/PITX3/AURKB/MPO	31	Stellate
GO:0060740	prostate gland epithelium morphogenesis	8/754	26/18866	5.16E-06	9.77E-05	7.28E-05	WNT5A/GLI2/NOTCH1/SULF1/BMP7/SFRP1/TNC/NOG	8	Stellate
GO:0030205	dermatan sulfate metabolic process	6/754	13/18866	5.39E-06	0.000101145	7.54E-05	VCAN/DCN/BGN/CSPG4/BCAN/UST	6	Stellate
GO:2000052	positive regulation of non-canonical Wnt signaling pathway	6/754	13/18866	5.39E-06	0.000101145	7.54E-05	WNT5A/DAB2/GPC3/NKD1/SFRP1/RSPO3	6	Stellate
GO:0030279	negative regulation of ossification	14/754	84/18866	5.57E-06	0.000104068	7.76E-05	CHSY1/ECM1/TWIST2/TWIST1/HAND2/NOTCH1/IGFBP5/RFLNB/CHRD/SFRP1/GDF10/NOG/HOXA2/FGF23	14	Stellate
GO:0010517	regulation of phospholipase activity	13/754	73/18866	5.63E-06	0.000104859	7.82E-05	LRP1/EDNRA/ARHGAP6/LPAR1/PDGFRB/PDGFRA/PLA2R1/ANXA1/AVPR1A/HTR2B/NMUR1/FGF2/NTF3	13	Stellate
GO:0045861	negative regulation of proteolysis	34/754	369/18866	5.68E-06	0.000105409	7.86E-05	TIMP1/LRP1/SERPINH1/COL6A3/ECM1/SPOCK1/COL7A1/IFI16/LEF1/TIMP3/SERPINF1/BST2/NGF/SFRP2/BIRC7/TMEM98/PLAT/TFPI/A2M/SERPINE1/GPC3/HGF/RARRES1/PLAUR/GAS1/CSTA/PI15/TIMP4/MMP9/CPAMD8/PTGS2/BIRC5/ITIH1/PBK	34	Stellate
GO:0070374	positive regulation of ERK1 and ERK2 cascade	24/754	215/18866	5.71E-06	0.000105578	7.87E-05	TGFB1/CAVIN3/LRP1/F2R/GLIPR2/PDGFRB/PDGFRA/HAND2/NOTCH1/GPNMB/CCL26/CD4/TNFAIP8L3/NOX4/AKAP12/HTR2B/CCL11/TLR4/APOE/THPO/FGF2/ANGPT1/ALKAL2/FGF23	24	Stellate
GO:0010001	glial cell differentiation	25/754	230/18866	5.90E-06	0.000108596	8.10E-05	TGFB1/LRP1/LAMA2/MXRA8/LAMC3/LEF1/LPAR1/PRDM8/DAAM2/PTN/DTX1/TMEM98/NOTCH1/VIM/PPARG/EGR2/IL34/PHGDH/IL6/SMO/ASPA/TLR4/LIF/NOG/RNF112	25	Stellate
GO:0070372	regulation of ERK1 and ERK2 cascade	30/754	306/18866	5.93E-06	0.000108596	8.10E-05	EMILIN1/TGFB1/CAVIN3/LRP1/FBLN1/F2R/TIMP3/FN1/GLIPR2/PDGFRB/PDGFRA/HAND2/NOTCH1/GPNMB/CCL26/CD4/TNFAIP8L3/NOX4/AKAP12/HTR2B/CCL11/TLR4/APOE/LIF/THPO/FGF2/ANGPT1/ALKAL2/FAM83D/FGF23	30	Stellate
GO:0032526	response to retinoic acid	16/754	108/18866	5.94E-06	0.000108596	8.10E-05	WNT5A/PTK7/COL1A1/FZD10/PDGFRB/IGFBP7/SERPINF1/EPHA3/PPARG/PTGES/FZD7/WNT5B/TNC/OSR1/WNT6/HOXA2	16	Stellate
GO:0042063	gliogenesis	30/754	307/18866	6.33E-06	0.000115078	8.58E-05	TGFB1/LRP1/LAMA2/MXRA8/MMP14/LAMC3/LEF1/LPAR1/PRDM8/DAAM2/PTN/DTX1/TMEM98/NOTCH1/VIM/PPARG/EGR2/IL34/PHGDH/CSPG4/ANXA1/IL6/SMO/ASPA/TLR4/LIF/IL33/PITX3/NOG/RNF112	30	Stellate
GO:0045668	negative regulation of osteoblast differentiation	11/754	53/18866	6.34E-06	0.000115078	8.58E-05	TWIST2/TWIST1/HAND2/NOTCH1/IGFBP5/CHRD/SFRP1/GDF10/NOG/HOXA2/FGF23	11	Stellate
GO:0007179	transforming growth factor beta receptor signaling pathway	23/754	202/18866	6.39E-06	0.000115583	8.62E-05	EMILIN1/TGFB3/TGFB1I1/FMOD/ZEB1/FBN1/TGFB1/LTBP4/LTBP1/LTBP2/NREP/CAV1/VASN/COL1A2/HTRA3/COL3A1/LRRC32/ASPN/DKK3/DAB2/HTRA1/LOX/GDF10	23	Stellate
GO:0035909	aorta morphogenesis	9/754	35/18866	6.87E-06	0.00012374	9.23E-05	LRP1/TBX2/MYLK/PDGFRB/COL3A1/NOTCH1/HEY2/JAG1/SIX1	9	Stellate
GO:0032965	regulation of collagen biosynthetic process	10/754	44/18866	7.08E-06	0.000126938	9.46E-05	EMILIN1/TGFB3/TGFB1/F2R/PDGFRB/CREB3L1/VIM/CYGB/PPARG/IL6	10	Stellate
GO:0010811	positive regulation of cell-substrate adhesion	17/754	122/18866	7.15E-06	0.000127862	9.53E-05	EMILIN1/ECM2/FBLN2/CCDC80/FN1/COL16A1/NID1/HAS2/EGFLAM/THY1/ABI3BP/COL8A1/PTN/FOXF1/SFRP1/SMOC2/EGFL6	17	Stellate
GO:0070371	ERK1 and ERK2 cascade	31/754	325/18866	7.30E-06	0.000129933	9.69E-05	EMILIN1/TGFB1/CAVIN3/LRP1/FBLN1/F2R/TIMP3/FN1/GLIPR2/PDGFRB/PDGFRA/HAND2/NOTCH1/GPNMB/CCL26/CD4/TNFAIP8L3/NOX4/AKAP12/MYC/HTR2B/CCL11/TLR4/APOE/LIF/THPO/FGF2/ANGPT1/ALKAL2/FAM83D/FGF23	31	Stellate
GO:0008589	regulation of smoothened signaling pathway	14/754	86/18866	7.39E-06	0.000131158	9.78E-05	RAB34/CHSY1/PRRX1/GLI2/GLI1/KIF7/RUNX2/EVC/GPR161/GPC3/GAS1/SMO/SFRP1/SHOX2	14	Stellate
GO:0090130	tissue migration	34/754	374/18866	7.59E-06	0.000134191	0.000100057	TGFB1/ZEB2/SRPX2/LOXL2/SLIT2/KANK2/WNT5A/ACTA2/DCN/FOXC2/ITGB3/HAS2/GLIPR2/FGF1/SERPINF1/ADGRA2/PTN/SPARC/NOTCH1/NR2F2/CYP1B1/PPARG/CCBE1/FOXF1/ADTRP/ANXA1/HMOX1/APOE/MMP9/MEOX2/FGF2/PTGS2/ANGPT1/SMOC2	34	Stellate
GO:0045685	regulation of glial cell differentiation	13/754	75/18866	7.67E-06	0.000134823	0.000100528	TGFB1/DAAM2/PTN/TMEM98/NOTCH1/PPARG/EGR2/IL34/IL6/ASPA/LIF/NOG/RNF112	13	Stellate
GO:0030857	negative regulation of epithelial cell differentiation	11/754	54/18866	7.68E-06	0.000134823	0.000100528	ZEB1/S1PR3/TBX3/CAV1/NOTCH1/JAG1/MSX2/SMO/MMP9/OSR1/HOXA7	11	Stellate
GO:0021915	neural tube development	20/754	163/18866	8.31E-06	0.000145274	0.000108321	TGFB1/ZEB2/CTHRC1/WNT5A/DACT1/PRICKLE1/TWIST1/PTK7/GLI2/SFRP2/NOTCH1/FZD2/GPR161/BMP7/PHGDH/CHRD/SMO/SFRP1/EN1/NOG	20	Stellate
GO:0048645	animal organ formation	12/754	65/18866	8.74E-06	0.000152247	0.00011352	WNT5A/GLI2/FGF1/HAND2/NOTCH1/HOXA3/SULF1/BMP7/NKX3-2/WT1/NOG/SIX1	12	Stellate
GO:0060412	ventricular septum morphogenesis	10/754	45/18866	8.77E-06	0.00015235	0.000113597	HEYL/SLIT2/WNT5A/ZFPM2/TBX3/NOTCH1/HEY2/FZD2/SLIT3/NOG	10	Stellate
GO:0033280	response to vitamin D	9/754	36/18866	8.84E-06	0.000152943	0.000114039	SNAI2/KANK2/PTN/CD4/BMP7/SFRP1/TNC/PTGS2/FGF23	9	Stellate
GO:0003281	ventricular septum development	13/754	76/18866	8.92E-06	0.000153861	0.000114724	HEYL/SLIT2/LTBP1/WNT5A/ZFPM2/TBX3/PTK7/STRA6/NOTCH1/HEY2/FZD2/SLIT3/NOG	13	Stellate
GO:0010935	regulation of macrophage cytokine production	6/754	14/18866	9.11E-06	0.000156513	0.000116701	TGFB3/TGFB1/WNT5A/SPON2/IRAK3/TLR4	6	Stellate
GO:0060512	prostate gland morphogenesis	8/754	28/18866	9.57E-06	0.00016381	0.000122142	WNT5A/GLI2/NOTCH1/SULF1/BMP7/SFRP1/TNC/NOG	8	Stellate
GO:0016331	morphogenesis of embryonic epithelium	19/754	151/18866	9.64E-06	0.00016441	0.000122589	TGFB1I1/TGFB1/ZEB2/CTHRC1/WNT5A/PRICKLE1/TWIST1/PTK7/GLI2/SFRP2/FZD2/SULF1/BMP7/TBX18/SFRP1/OSR1/WNT6/NOG/SIX1	19	Stellate
GO:0006936	muscle contraction	33/754	362/18866	9.73E-06	0.000164836	0.000122907	TPM2/CALD1/KCNE4/PRKG1/F2R/ACTA2/EDNRA/CAV1/MYLK/SPHK1/SMTN/MYL9/SGCD/SGCA/ADA/ITGA1/SSPN/EDNRB/VIM/SULF1/FXYD1/GJC1/SCN4B/COMP/ADRA2C/LMOD1/HTR2B/NMUR1/CNN1/STAC2/PTGS2/MYL10/KCNJ12	33	Stellate
GO:0050818	regulation of coagulation	14/754	88/18866	9.73E-06	0.000164836	0.000122907	PRKG1/F2R/CAV1/PDGFRA/PLAT/TFPI/SERPINE1/PLAUR/PDPN/ADTRP/PLAU/C1QTNF1/TLR4/APOE	14	Stellate
GO:0035270	endocrine system development	17/754	125/18866	9.96E-06	0.000168087	0.000125331	WNT5A/MSX1/HOXA5/GLI2/STRA6/PDGFRB/PDGFRA/GLI1/HOXB3/HOXA3/DKK3/ANXA1/IL6/SMO/WT1/NOG/SIX1	17	Stellate
GO:0070482	response to oxygen levels	35/754	396/18866	1.03E-05	0.000173511	0.000129376	TGFB3/LOXL2/EDNRA/MMP14/MMP2/CAV1/TWIST1/FAS/LPAR1/COL1A1/PDGFRB/VASN/PLOD1/PTN/ADA/PLAT/NOTCH1/POSTN/TRPC6/CYGB/PPARG/WTIP/KCNMB1/NOX4/COX4I2/BMP7/PDPN/MYC/HMOX1/ANGPTL4/SFRP1/PLAU/PTGIS/PTGS2/SLC2A4	35	Stellate
GO:0048332	mesoderm morphogenesis	13/754	77/18866	1.03E-05	0.000173511	0.000129376	WNT5A/TBX3/LEF1/SNAI1/FOXC2/ITGB3/SFRP2/FOXF1/BMP7/CHRD/INHBA/HMGA2/NOG	13	Stellate
GO:0010863	positive regulation of phospholipase C activity	10/754	46/18866	1.08E-05	0.000180661	0.000134706	EDNRA/ARHGAP6/LPAR1/PDGFRB/PDGFRA/AVPR1A/HTR2B/NMUR1/FGF2/NTF3	10	Stellate
GO:0060688	regulation of morphogenesis of a branching structure	11/754	56/18866	1.11E-05	0.000184659	0.000137687	SNAI2/WNT5A/HOXB7/SULF1/HGF/BMP7/SMO/SFRP1/SHOX2/NOG/SIX1	11	Stellate
GO:0014033	neural crest cell differentiation	14/754	89/18866	1.11E-05	0.000184659	0.000137687	ZEB2/SNAI2/EDNRA/FOXC2/TWIST1/FN1/HAND2/EDNRB/JAG1/BMP7/SMO/SFRP1/HTR2B/SEMA5B	14	Stellate
GO:0060191	regulation of lipase activity	15/754	101/18866	1.12E-05	0.000185148	0.000138052	LRP1/EDNRA/ARHGAP6/LPAR1/PDGFRB/PDGFRA/LPL/PLA2R1/ANXA1/AVPR1A/ANGPTL4/HTR2B/NMUR1/FGF2/NTF3	15	Stellate
GO:0035137	hindlimb morphogenesis	9/754	37/18866	1.13E-05	0.000185148	0.000138052	MSX1/TBX3/OSR2/TWIST1/RARB/NOTCH1/GPC3/MSX2/OSR1	9	Stellate
GO:1903055	positive regulation of extracellular matrix organization	7/754	21/18866	1.13E-05	0.000185148	0.000138052	DDR2/PHLDB1/EMILIN1/TGFB1/FSCN1/PDPN/IL6	7	Stellate
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	17/754	127/18866	1.23E-05	0.000201928	0.000150564	EMILIN1/TGFB3/TGFB1I1/ZEB1/FBN1/TGFB1/LTBP4/LTBP1/NREP/CAV1/VASN/HTRA3/ASPN/DKK3/DAB2/HTRA1/LOX	17	Stellate
GO:0006029	proteoglycan metabolic process	14/754	90/18866	1.27E-05	0.000207219	0.000154509	VCAN/CHSY1/ADAMTS12/DCN/BGN/EGFLAM/FOXL1/SULF1/GAL3ST4/CSPG4/CHSY3/BCAN/UST/COL11A1	14	Stellate
GO:0050769	positive regulation of neurogenesis	40/754	485/18866	1.28E-05	0.000208857	0.000155731	ZEB1/TGFB1/ZEB2/LRP1/ARHGEF2/TRPV2/HEYL/SLIT2/WNT5A/NBL1/FN1/LPAR1/PTK7/GLI2/SERPINF1/NGF/PTN/RARB/NOTCH1/EPHA3/TRPC6/PPARG/ENC1/MME/EGR2/GDF6/HGF/IL34/BMP7/ADRA2C/IL6/ISLR2/SMO/ASPA/APOE/LIF/SHOX2/ALKAL2/RNF112/ASPM	40	Stellate
GO:0035850	epithelial cell differentiation involved in kidney development	10/754	47/18866	1.32E-05	0.000214422	0.00015988	BASP1/ACTA2/FOXC2/NOTCH1/JAG1/SMO/LIF/MMP9/OSR1/WT1	10	Stellate
GO:0061005	cell differentiation involved in kidney development	11/754	57/18866	1.33E-05	0.000214422	0.00015988	TCF21/BASP1/ACTA2/FOXC2/NOTCH1/JAG1/SMO/LIF/MMP9/OSR1/WT1	11	Stellate
