p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
DDX46	3.10893538662404e-156	0.23876187895582	0.647	0.525	8.62387586895643e-152	5	DDX46
HSPB111	3.24346829400136e-156	0.228302753021846	0.581	0.438	8.99705670073037e-152	5	HSPB11
DNAJC8	3.37876680289539e-156	0.236973905775978	0.764	0.658	9.37236123455152e-152	5	DNAJC8
PSMC4	4.72009768987181e-156	0.217694989686771	0.575	0.443	1.30930789819354e-151	5	PSMC4
CHST91	9.53610437019717e-156	0.254046674870171	0.534	0.403	2.64521999124899e-151	5	CHST9
GORASP2	1.45050283292392e-155	0.217761778439739	0.523	0.407	4.02354980824765e-151	5	GORASP2
SEPTIN21	3.20398494822278e-155	0.234681661964141	0.732	0.63	8.88753384787518e-151	5	SEPTIN2
SLC39A6	4.22107880601465e-155	0.216166783019221	0.498	0.383	1.1708850500004e-150	5	SLC39A6
VBP1	5.39869366971376e-155	0.218192268880661	0.584	0.456	1.4975436370419e-150	5	VBP1
C3orf14	8.37935061241545e-155	0.25590718180017	0.82	0.705	2.32434806637792e-150	5	C3orf14
CDKN2AIPNL	1.45734059954307e-154	0.21039908947091	0.468	0.337	4.04251708907253e-150	5	CDKN2AIPNL
FDX1	2.95343133889854e-154	0.209752930317939	0.508	0.379	8.19252319097066e-150	5	FDX1
HADHA	3.58065438981345e-154	0.232184312768057	0.712	0.607	9.93237721190353e-150	5	HADHA
PTPRA	4.55438289408053e-154	0.213190829013349	0.522	0.403	1.263340270989e-149	5	PTPRA
RTF2	4.74837850158194e-154	0.228140375298828	0.675	0.555	1.31715271255381e-149	5	RTF2
SH3YL11	7.35507831708322e-154	0.249749381154448	0.737	0.622	2.04022517437571e-149	5	SH3YL1
TMX41	9.26944806087508e-154	0.243212022903796	0.82	0.742	2.57125219760614e-149	5	TMX4
HTRA1	1.03730274054125e-153	0.209266361568247	0.159	0.074	2.87737407198736e-149	5	HTRA1
SCPEP1	1.17086122664531e-153	0.215401092570151	0.495	0.371	3.24785195659143e-149	5	SCPEP1
PPIG	1.21848214682111e-153	0.233357612133434	0.794	0.717	3.37994762706708e-149	5	PPIG
SLC12A5	1.48972342872396e-153	0.203701133005211	0.359	0.233	4.13234381893738e-149	5	SLC12A5
LYPLA11	1.72171833501955e-153	0.212072992431682	0.483	0.352	4.77587448951072e-149	5	LYPLA1
DNAJC21	6.05981186207714e-153	0.211392873708362	0.491	0.386	1.68093121242158e-148	5	DNAJC21
TCTEX1D2	7.26768870062034e-153	0.200693752625639	0.405	0.28	2.01598416866508e-148	5	TCTEX1D2
TMCO3	1.13300509872246e-152	0.228771211879928	0.599	0.48	3.14284284334622e-148	5	TMCO3
GLB11	2.35648213266682e-152	0.232411969566083	0.644	0.525	6.5366457878045e-148	5	GLB1
GAPDH2	3.95182197487836e-152	0.310753155936479	0.999	0.997	1.09619589761151e-147	5	GAPDH
RAC1	5.9177496945267e-152	0.240400099112351	0.93	0.868	1.64152458776476e-147	5	RAC1
POLD2	7.04968038664009e-152	0.21984880099428	0.534	0.404	1.9555108424501e-147	5	POLD2
ZSCAN16-AS11	7.27193543085772e-152	0.257245664192823	0.605	0.477	2.01716216916562e-147	5	ZSCAN16-AS1
ZNF5801	7.84331158677596e-152	0.241629555077646	0.627	0.5	2.17565620105578e-147	5	ZNF580
NDUFV11	2.33737247479441e-151	0.229907480654611	0.627	0.497	6.48363750783222e-147	5	NDUFV1
PNRC2	2.83027505689358e-151	0.224031602305277	0.581	0.464	7.8508999803171e-147	5	PNRC2
NCL	8.33535613003e-151	0.259540556551851	0.81	0.719	2.31214443690902e-146	5	NCL
CNPY3	1.2726464644799e-150	0.209774349143492	0.474	0.348	3.5301940278208e-146	5	CNPY3
EBP1	1.53725238737045e-150	0.216660629934182	0.451	0.32	4.26418439732689e-146	5	EBP
MRPL24	1.75299852388412e-150	0.22711974105189	0.513	0.371	4.86264260540215e-146	5	MRPL24
ZC3H15	1.47439375248683e-149	0.227447610728332	0.689	0.577	4.08982083002323e-145	5	ZC3H15
M6PR	1.53966244497788e-149	0.225797757909757	0.645	0.529	4.27086965612414e-145	5	M6PR
OAT	1.87655892910422e-149	0.202259301832147	0.427	0.303	5.20538681344219e-145	5	OAT
PDAP1	2.02535490308853e-149	0.233062723948496	0.73	0.61	5.61813196567727e-145	5	PDAP1
CMC1	4.24160205765098e-149	0.202902518258898	0.499	0.379	1.17657799477181e-144	5	CMC1
GET31	9.30430680595839e-149	0.24085922955024	0.642	0.507	2.5809216649048e-144	5	GET3
CYB5D2	1.10193023192996e-148	0.221009954773797	0.496	0.361	3.05664427035053e-144	5	CYB5D2
NDUFS2	1.42244115027535e-148	0.224314219488845	0.633	0.518	3.94570950674878e-144	5	NDUFS2
DTD1	1.61722399558514e-148	0.215728060930376	0.594	0.465	4.48601764135363e-144	5	DTD1
SERBP1	2.51692087179098e-148	0.232812859111174	0.831	0.737	6.98168680626099e-144	5	SERBP1
ZCRB11	5.78493672521723e-148	0.240362926440573	0.727	0.607	1.60468359820801e-143	5	ZCRB1
FBXO91	1.40903596157538e-147	0.218246696024118	0.527	0.407	3.90852485381394e-143	5	FBXO9
DPP71	1.51323137985677e-147	0.233567911816086	0.936	0.882	4.1975525245847e-143	5	DPP7
HNRNPA31	3.16865407870369e-147	0.236432460185304	0.849	0.764	8.78952954891617e-143	5	HNRNPA3
TRIP111	3.33860382438827e-147	0.233695318362604	0.653	0.55	9.26095314847063e-143	5	TRIP11
SSNA1	6.44890047677022e-147	0.216291267149736	0.574	0.448	1.78886050325129e-142	5	SSNA1
MAGOH	8.17934472083445e-147	0.208369620772799	0.593	0.465	2.26886843211227e-142	5	MAGOH
MRPL14	9.1627969621953e-147	0.22791169219668	0.679	0.554	2.54166824934335e-142	5	MRPL14
RNASE4	1.08134152943939e-146	0.244909093565411	0.514	0.396	2.99953326851192e-142	5	RNASE4
ERGIC2	1.48321186183131e-146	0.206839377907772	0.551	0.439	4.11428138353387e-142	5	ERGIC2
OGFOD3	1.76741921297114e-146	0.222193928591438	0.586	0.467	4.90264415486065e-142	5	OGFOD3
CCDC47	2.14360454167857e-146	0.220469695154663	0.713	0.619	5.9461446381622e-142	5	CCDC47
EFCAB141	2.59047362979233e-146	0.213527799179329	0.532	0.419	7.18571480168094e-142	5	EFCAB14
TRIR	3.02077611160321e-146	0.243804007243441	0.85	0.756	8.37933085597615e-142	5	TRIR
PSMB4	3.17409128205233e-146	0.218162852298041	0.714	0.616	8.80461180728496e-142	5	PSMB4
CCT2	3.33707724742525e-146	0.218597057198653	0.646	0.532	9.25671857663291e-142	5	CCT2
SQLE1	3.90630661428198e-146	0.251583862607479	0.516	0.39	1.08357039173568e-141	5	SQLE
PPT11	4.00460391743249e-146	0.245446922558222	0.716	0.601	1.1108370806566e-141	5	PPT1
SLC25A331	5.85780814045376e-146	0.219993335798267	0.47	0.337	1.62489740008047e-141	5	SLC25A33
FADS11	6.06620512546558e-146	0.260219209759568	0.509	0.376	1.6827046397529e-141	5	FADS1
SGSM3	7.01923632374166e-146	0.202208648755165	0.453	0.329	1.9470659638427e-141	5	SGSM3
SLC25A11	8.50795520260082e-146	0.2116052638687	0.475	0.35	2.36002169364944e-141	5	SLC25A11
MRPL21	9.57177599099344e-146	0.216181237828065	0.613	0.489	2.65511494214167e-141	5	MRPL21
GCNT11	9.78610692510828e-146	0.250902583428182	0.553	0.435	2.71456819995579e-141	5	GCNT1
WDR131	1.0022368629157e-145	0.222122886325102	0.56	0.435	2.78010483404185e-141	5	WDR13
RTL8C	1.12923726085642e-145	0.233690029979965	0.551	0.419	3.13239123788962e-141	5	RTL8C
TMEM45B1	1.7846783614301e-145	0.349809915815366	0.645	0.441	4.95051930677095e-141	5	TMEM45B
TCEAL5	2.04273893203971e-145	0.214777758832063	0.352	0.219	5.66635352358496e-141	5	TCEAL5
SMIM301	2.2484160565392e-145	0.256814878575011	0.65	0.507	6.23688129923408e-141	5	SMIM30
SDHB	3.05227795273276e-145	0.217293842259741	0.573	0.451	8.46671381308541e-141	5	SDHB
RTN31	6.35491522980757e-145	0.222509121907637	0.768	0.674	1.76278993559632e-140	5	RTN3
PGLS1	8.3687609003663e-145	0.235549414032028	0.741	0.627	2.32141058615261e-140	5	PGLS
GLMP1	1.19826255585259e-144	0.221481650899303	0.466	0.336	3.32386050367951e-140	5	GLMP
ZSWIM7	1.81510737675975e-144	0.213842866039043	0.595	0.475	5.03492635239386e-140	5	ZSWIM7
MRPL18	2.32240370058567e-144	0.230222567105399	0.646	0.513	6.4421156250546e-140	5	MRPL18
PEPD1	2.43726148846845e-144	0.225337412611586	0.569	0.445	6.76071964286264e-140	5	PEPD
TRAPPC41	4.64360472264336e-144	0.240403797420281	0.756	0.638	1.28808951401404e-139	5	TRAPPC4
GRAMD41	9.30490729250246e-144	0.374084194049535	0.427	0.264	2.58108823386726e-139	5	GRAMD4
RTN41	1.12626603745405e-143	0.247363336158619	0.98	0.947	3.1241493612938e-139	5	RTN4
ACTR10	1.57892234435619e-143	0.21426375325716	0.677	0.571	4.37977269100964e-139	5	ACTR10
DHRS4L2	1.95599138454598e-143	0.212207208519982	0.472	0.34	5.42572450159209e-139	5	DHRS4L2
NAT14	3.02561962549902e-143	0.203133101837293	0.436	0.321	8.39276627917174e-139	5	NAT14
SNX17	3.21353570777488e-143	0.213185649873168	0.568	0.446	8.91402669979675e-139	5	SNX17
MRPS14	6.43906613070737e-143	0.208516977818378	0.524	0.392	1.78613255399692e-138	5	MRPS14
IDH3G1	7.34724916793178e-143	0.221313449438188	0.591	0.465	2.0380534466926e-138	5	IDH3G
MTCH11	9.54128771596316e-143	0.24042886985515	0.817	0.727	2.64665779953102e-138	5	MTCH1
FAP2	1.76690672249234e-142	0.33870345471147	0.863	0.758	4.9012225575215e-138	5	FAP
BORCS71	2.04987062061014e-142	0.210038726494411	0.508	0.379	5.68613611451048e-138	5	BORCS7
RRAGA	2.24872447645506e-142	0.215432702350083	0.633	0.516	6.23773682523869e-138	5	RRAGA
KIF1A	3.4853139521715e-142	0.237699329186399	0.722	0.619	9.66791237192854e-138	5	KIF1A
RNF167	4.58203671054791e-142	0.212022622822233	0.53	0.411	1.27101116313888e-137	5	RNF167
GARS1	5.34522955982338e-142	0.217557470696833	0.478	0.351	1.48271322759941e-137	5	GARS
GNAI21	7.21810582798778e-142	0.234227850461029	0.745	0.646	2.00223037562553e-137	5	GNAI2
PSMD141	7.48673017340636e-142	0.210345630607341	0.595	0.474	2.07674408280119e-137	5	PSMD14
UBE2N	9.99178956005321e-142	0.221537757929141	0.66	0.532	2.77162250606316e-137	5	UBE2N
SRSF7	1.12384928600643e-141	0.237982964852845	0.751	0.632	3.11744553445323e-137	5	SRSF7
PTOV11	2.58794495603393e-141	0.218314227771767	0.602	0.481	7.17870051354252e-137	5	PTOV1
EPG5	3.0282366315274e-141	0.226749033922251	0.373	0.263	8.40002559219386e-137	5	EPG5
COMMD3	3.95700553672323e-141	0.206401852431831	0.556	0.435	1.09763376583166e-136	5	COMMD3
PNKD1	5.85224529657e-141	0.223686321827389	0.591	0.455	1.62335432281555e-136	5	PNKD
FDX21	6.35289060397023e-141	0.213135724982328	0.496	0.361	1.7622283246353e-136	5	FDX2
NIPSNAP2	1.16151649073514e-140	0.203883740137093	0.443	0.319	3.22193059365022e-136	5	NIPSNAP2
ALCAM	1.32011019959145e-140	0.2365305819573	0.672	0.582	3.66185368264672e-136	5	ALCAM
TM2D3	1.35505368647137e-140	0.217190060189209	0.607	0.49	3.75878342090294e-136	5	TM2D3
PSMC2	2.69189304494871e-140	0.203502878752233	0.532	0.409	7.46704211738322e-136	5	PSMC2
DDX241	1.85280524492081e-139	0.23003150136482	0.875	0.809	5.13949646888583e-135	5	DDX24
EEF1D	1.90421101277777e-139	0.241227732924694	0.855	0.769	5.28209092834425e-135	5	EEF1D
BBIP1	2.94425536265181e-139	0.208009939782658	0.522	0.391	8.16706995045986e-135	5	BBIP1
RAB7A1	3.64977747325794e-139	0.239923740688311	0.821	0.727	1.01241177330702e-134	5	RAB7A
EMC6	3.81956925656591e-139	0.205987064780678	0.586	0.455	1.05951031607882e-134	5	EMC6
AKR7A21	4.85023881290427e-139	0.249772557130605	0.778	0.653	1.34540774431152e-134	5	AKR7A2
PFN11	9.46066439656366e-139	0.283316603848037	0.92	0.821	2.62429369696279e-134	5	PFN1
IFI301	2.41613358265384e-138	0.229466739751629	0.441	0.31	6.70211294492349e-134	5	IFI30
KIF21A	2.96237031993511e-138	0.215561229029063	0.601	0.493	8.217319030468e-134	5	KIF21A
SELENOS1	3.18811637673364e-138	0.227415755580465	0.63	0.505	8.84351601742143e-134	5	SELENOS
DCTN21	4.83279323801369e-138	0.231766835745774	0.754	0.635	1.34056851629262e-133	5	DCTN2
TACC1	1.64781917257876e-137	0.209155001963507	0.502	0.395	4.57088560281624e-133	5	TACC1
BMERB11	2.98141690248449e-137	0.206697565433909	0.508	0.391	8.27015234580174e-133	5	BMERB1
RAB25	1.03493190249205e-136	0.214623237847029	0.627	0.499	2.8707976043227e-132	5	RAB25
CAPNS11	1.11313225543515e-136	0.226113594504372	0.727	0.619	3.08771756335156e-132	5	CAPNS1
TMEM80	1.46668839220538e-136	0.202784065338418	0.432	0.31	4.06844693113851e-132	5	TMEM80
GSTK1	2.0618519079798e-136	0.218726403926149	0.538	0.422	5.71937100754516e-132	5	GSTK1
WASHC3	3.57774609884681e-136	0.201911730125103	0.549	0.429	9.92430990359116e-132	5	WASHC3
PCBP21	4.7979634017933e-136	0.243783040678646	0.847	0.756	1.33090706802344e-131	5	PCBP2
HSD11B1L	6.10493503027494e-136	0.200140491525617	0.439	0.321	1.69344792804797e-131	5	HSD11B1L
NARS1	6.39697714691635e-136	0.207348726227365	0.597	0.492	1.77445749078313e-131	5	NARS
DNASE21	8.85990167250849e-136	0.204906545697296	0.501	0.379	2.45764812493713e-131	5	DNASE2
NSA2	1.21358844458255e-135	0.230251588170267	0.757	0.643	3.36637298642755e-131	5	NSA2
MIF1	1.70569838441804e-135	0.30945591573627	0.999	0.987	4.73143674853721e-131	5	MIF
SLC14A1	2.98121988012178e-135	0.275332301460644	0.145	0.059	8.2696058254698e-131	5	SLC14A1
MRPL36	6.4317395532903e-135	0.206330067235653	0.614	0.483	1.7841002346872e-130	5	MRPL36
MDK1	6.46865410456406e-135	0.269978637281886	0.797	0.709	1.79433996206503e-130	5	MDK
BANF11	6.75110372558792e-135	0.243404136872574	0.779	0.661	1.87268866244083e-130	5	BANF1
ENOPH1	6.96546640165795e-135	0.204552324065077	0.536	0.416	1.9321507251559e-130	5	ENOPH1
MTHFS	1.02760009614664e-134	0.211833429827334	0.615	0.488	2.85045990670118e-130	5	MTHFS
CALCOCO21	1.09114022155693e-134	0.216937912179618	0.656	0.556	3.02671386057676e-130	5	CALCOCO2
LYRM2	1.33572108679963e-134	0.207994934136896	0.593	0.482	3.70515672267351e-130	5	LYRM2
LMNA1	1.4622759196581e-134	0.238184653964452	0.779	0.687	4.05620717353959e-130	5	LMNA
COPRS1	1.57597879507855e-134	0.218662404446806	0.613	0.491	4.37160757966838e-130	5	COPRS
LRP10	1.96893720237251e-134	0.219207202783045	0.656	0.552	5.46163490566111e-130	5	LRP10
PFDN6	4.01264747670477e-134	0.205203776605478	0.548	0.421	1.11306828356314e-129	5	PFDN6
SEC24D	5.29163060588128e-134	0.21342274171979	0.592	0.49	1.46784541376541e-129	5	SEC24D
MRPL42	1.21791875552621e-133	0.209567118877367	0.666	0.553	3.37838483595414e-129	5	MRPL42
FAAP201	3.27757246175738e-133	0.240318189243964	0.724	0.6	9.09165825166878e-129	5	FAAP20
ZNF593	3.68682739888362e-133	0.200652580585381	0.502	0.369	1.02268905217633e-128	5	ZNF593
PSMC31	4.78242761073147e-133	0.208575269948736	0.615	0.495	1.3265975949408e-128	5	PSMC3
HNRNPK1	5.57406348885406e-133	0.220593883747374	0.871	0.801	1.54618947117323e-128	5	HNRNPK
AK31	1.56522656344381e-132	0.21876426242981	0.621	0.497	4.34178196433677e-128	5	AK3
MRPS28	2.17844111418604e-132	0.201075269669791	0.515	0.395	6.04277780664065e-128	5	MRPS28
APLP1	2.69424013963834e-132	0.23906372827646	0.856	0.775	7.4735527233428e-128	5	APLP1
LARS	2.73861245042069e-132	0.204579090369849	0.572	0.461	7.59663707622196e-128	5	LARS
TMEM8A1	4.44736523076358e-132	0.2098688712966	0.536	0.428	1.23365464136151e-127	5	TMEM8A
PMF11	2.61311515441905e-131	0.210762100717546	0.581	0.455	7.24852012684299e-127	5	PMF1
TTR1	3.06157634160462e-131	0.211915095855518	1	1	8.49250661397705e-127	5	TTR
SF3B1	4.59785323404873e-131	0.210474697971446	0.702	0.607	1.27539850859278e-126	5	SF3B1
BTF3L4	4.86298893218632e-131	0.207408508732104	0.648	0.533	1.34894449989916e-126	5	BTF3L4
DGCR6L1	8.53339581954333e-131	0.208032806481723	0.496	0.368	2.36707866638312e-126	5	DGCR6L
NIPSNAP3A1	8.89980957943063e-131	0.204317380940763	0.491	0.365	2.46871817923826e-126	5	NIPSNAP3A
TBCB	1.76093538569637e-130	0.236413174199805	0.744	0.623	4.88465866638315e-126	5	TBCB
RAB11B	1.94067051177763e-130	0.221365391342981	0.622	0.508	5.38322593261996e-126	5	RAB11B
FXYD62	3.54095793100384e-130	0.266899211111943	0.676	0.556	9.82226320481156e-126	5	FXYD6
UCHL11	3.5603442235296e-130	0.323274683306986	0.57	0.467	9.87603884164877e-126	5	UCHL1
RPS19BP11	4.19394651957914e-130	0.224045048030272	0.763	0.653	1.16335882506606e-125	5	RPS19BP1
SF3B2	4.54897900479138e-130	0.21288010132097	0.774	0.689	1.26184128613908e-125	5	SF3B2
RAB4A	5.03597127992993e-130	0.208001404980899	0.617	0.499	1.39692807333976e-125	5	RAB4A
CDC421	7.340759218874e-130	0.227917517032117	0.902	0.823	2.03625319972346e-125	5	CDC42
SDCBP1	8.80510616323851e-130	0.210974689471131	0.664	0.55	2.44244839862073e-125	5	SDCBP
ARCN1	1.52162193931341e-129	0.201470501185766	0.569	0.47	4.22082709746148e-125	5	ARCN1
MRFAP11	2.44604088642727e-129	0.223289205334751	0.905	0.828	6.78507281486061e-125	5	MRFAP1
SPTSSB1	3.41723035137423e-129	0.27090513415295	0.468	0.345	9.47905527167699e-125	5	SPTSSB
EI241	3.60608617050288e-129	0.242140102780263	0.803	0.695	1.00029224283579e-124	5	EI24
APP1	5.15380522833178e-129	0.226760848927938	0.935	0.897	1.42961403228695e-124	5	APP
SNHG61	5.43911663518513e-129	0.245765663723979	0.913	0.835	1.508756563434e-124	5	SNHG6
ARX2	5.96527708669985e-129	0.261169596766279	0.674	0.549	1.65470821107967e-124	5	ARX
TOMM22	6.41702069383676e-129	0.205583013147705	0.572	0.441	1.78001737026338e-124	5	TOMM22
LINC00667	7.1955461061807e-129	0.201218857672389	0.544	0.432	1.99597253439346e-124	5	LINC00667
MRPL281	1.14591762230079e-128	0.209446320321606	0.613	0.492	3.17866089250018e-124	5	MRPL28
TLE51	1.67397877920666e-128	0.231844096888796	0.859	0.771	4.64344973564137e-124	5	TLE5
CCDC121	1.89615504964767e-128	0.212989935757514	0.707	0.6	5.25974449221767e-124	5	CCDC12
ALDH9A11	2.17710462078556e-128	0.20639156609861	0.572	0.451	6.03907050759707e-124	5	ALDH9A1
GCLM1	2.60276253762139e-128	0.23325530858384	0.676	0.56	7.21980300310799e-124	5	GCLM
MAFB2	3.14642776748088e-128	0.346531717062872	0.902	0.79	8.72787598421521e-124	5	MAFB
ST131	8.78331018633152e-128	0.228805870873575	0.88	0.792	2.4364024125865e-123	5	ST13
CTDNEP1	9.11934962640546e-128	0.200335264273053	0.617	0.511	2.52961639286861e-123	5	CTDNEP1
AHI1	1.00245273055341e-127	0.211122954610313	0.636	0.535	2.7807036292821e-123	5	AHI1
TUSC2	1.32732935373215e-127	0.20209105816056	0.499	0.377	3.68187889431761e-123	5	TUSC2
ODC11	1.40428698577583e-127	0.209822706616593	0.551	0.426	3.89535166984359e-123	5	ODC1
EIF3H	6.75901939350206e-127	0.224121247233916	0.863	0.776	1.87488438956354e-122	5	EIF3H
GAD21	6.80491551215141e-126	0.268985773993221	0.782	0.711	1.88761551391568e-121	5	GAD2
NUDT4	7.6546628559136e-126	0.22037042489773	0.566	0.448	2.12332692960187e-121	5	NUDT4
METTL9	2.21759648689275e-125	0.200636726679016	0.607	0.496	6.15139089499181e-121	5	METTL9
HINT21	3.15259824285957e-125	0.226235529896165	0.671	0.54	8.74499226586816e-121	5	HINT2
RPS4Y11	4.4792021577214e-125	0.316119669422233	0.522	0.487	1.24248588653034e-120	5	RPS4Y1
PA2G4	5.43205415130484e-125	0.203699787310549	0.632	0.522	1.50679750103045e-120	5	PA2G4
CCDC124	8.66931812164836e-125	0.209503980084502	0.581	0.459	2.40478215376404e-120	5	CCDC124
ANXA61	9.6206999337643e-125	0.228050646292641	0.688	0.562	2.66868595462688e-120	5	ANXA6
PTMA1	1.09191583435138e-124	0.244508449358662	0.993	0.967	3.0288653329073e-120	5	PTMA
GDI11	1.86823617929753e-124	0.222495671499996	0.648	0.536	5.18230033775343e-120	5	GDI1
CDK61	2.35626101010031e-124	0.207476869557514	0.384	0.264	6.53603241591725e-120	5	CDK6
NEAT12	2.61704344384332e-124	0.483021758515484	0.893	0.856	7.25941680887697e-120	5	NEAT1
COX201	3.09294086088803e-124	0.206895080169973	0.585	0.472	8.57950865401732e-120	5	COX20
SH3BGRL1	3.43192987480829e-124	0.215171753755843	0.596	0.471	9.51983027973071e-120	5	SH3BGRL
SUCLG1	3.60221865058406e-124	0.207481372055691	0.67	0.564	9.99219431485513e-120	5	SUCLG1
RRBP11	6.67131640881279e-124	0.226497945922225	0.694	0.592	1.85055645864058e-119	5	RRBP1
MT1E	2.54117715552028e-123	0.360820788238205	0.407	0.254	7.0489713116977e-119	5	MT1E
IGFBP31	2.56448265066213e-123	0.441925962952283	0.182	0.081	7.11361842467168e-119	5	IGFBP3
GSTO21	6.17448077582652e-123	0.208272748224888	0.598	0.478	1.71273922240652e-118	5	GSTO2
PTGES3	8.35034442570523e-123	0.212044097943308	0.897	0.816	2.31630204024637e-118	5	PTGES3
THRAP3	1.18911402425604e-122	0.217476729047726	0.684	0.574	3.29848339188382e-118	5	THRAP3
CYB5A1	1.36017710021302e-122	0.227800242964676	0.676	0.542	3.7729952582809e-118	5	CYB5A
KTN11	2.01055403108768e-122	0.205656168057257	0.844	0.778	5.57707582683412e-118	5	KTN1
MTIF3	2.83686125226596e-122	0.210732486922769	0.588	0.469	7.86916942766055e-118	5	MTIF3
ACAA21	3.58422856089717e-122	0.207784509064354	0.635	0.522	9.94229160507265e-118	5	ACAA2
NUCB11	9.00003698899689e-122	0.217878749152665	0.856	0.793	2.49652026037785e-117	5	NUCB1
SUMF21	1.79591010205901e-121	0.215668422755263	0.733	0.64	4.98167503210147e-117	5	SUMF2
PTTG1IP1	4.03727136479493e-121	0.201482441594	0.622	0.527	1.11989870388046e-116	5	PTTG1IP
SMARCA5	6.99668986139425e-121	0.204691752512764	0.675	0.587	1.94081180065215e-116	5	SMARCA5
MFSD10	7.41222327124612e-121	0.20266661737481	0.549	0.438	2.05607661321096e-116	5	MFSD10
COMT	8.77478498807286e-121	0.206569510887644	0.668	0.565	2.43403760784153e-116	5	COMT
FSTL5	1.00010462519064e-119	0.211616087610549	0.527	0.423	2.77419021981633e-115	5	FSTL5
GOLGB1	1.73400647525087e-119	0.214686129112865	0.624	0.536	4.80996056169838e-115	5	GOLGB1
HNRNPD1	1.94792112147367e-119	0.200231576702662	0.712	0.609	5.40333839885582e-115	5	HNRNPD
GNB21	3.6073622132815e-119	0.224800030715911	0.832	0.739	1.00064620434216e-114	5	GNB2
ACAT21	4.4305994296989e-119	0.201092943227764	0.374	0.253	1.22900397580418e-114	5	ACAT2
ESD	2.39488522111317e-118	0.209560117933739	0.77	0.669	6.64317211484583e-114	5	ESD
BZW12	4.03765590074153e-118	0.205762611401202	0.765	0.662	1.12000537030669e-113	5	BZW1
SMIM242	7.18144480062814e-118	0.300013435773207	0.708	0.599	1.99206097324624e-113	5	SMIM24
CREB3L21	8.08736648369597e-118	0.210334604223393	0.574	0.465	2.24335458891243e-113	5	CREB3L2
TXN2	9.51792965583026e-118	0.200224934237447	0.577	0.459	2.64017850723076e-113	5	TXN2
ARF51	1.45223393422607e-117	0.208842672882808	0.572	0.449	4.02835171014971e-113	5	ARF5
TIMP11	1.44038976397883e-116	0.235741803676262	0.976	0.96	3.99549716630088e-112	5	TIMP1
ARMCX3	3.13648317586156e-116	0.202827537553838	0.664	0.563	8.70029068152238e-112	5	ARMCX3
PARP11	4.71470971860833e-116	0.212053157698176	0.618	0.493	1.30781332884476e-111	5	PARP1
