Disease_State	Top2markers:expression	Cell_Type	q0	q5	q10	q15	q20	q25	q30	q35	q40	q45	q50	q55	q60	q65	q70	q75	q80	q85	q90	q95	q100
T2D	SST:11.4|INS:11.1	Delta	1.39E+00	3.90E+00	4.51E+00	5.02E+00	5.13E+00	5.33E+00	5.45E+00	5.84E+00	6.13E+00	6.21E+00	6.63E+00	6.77E+00	7.15E+00	7.44E+00	7.64E+00	8.22E+00	9.35E+00	9.60E+00	1.07E+01	1.26E+01	1.51E+01
T2D	SST:12|GCG:3.3	Delta	6.91E-01	1.91E+00	2.43E+00	2.73E+00	3.11E+00	3.28E+00	3.42E+00	3.55E+00	3.65E+00	3.73E+00	3.91E+00	4.19E+00	4.32E+00	4.48E+00	4.67E+00	4.98E+00	5.37E+00	6.03E+00	6.93E+00	9.62E+00	1.89E+01
T2D	SST:11.2|PPY:0.9	Delta	1.33105539	3.55926616	4.26308146	4.63651752	4.96452977	5.21318127	5.44885552	5.66881044	5.8696304	6.07309795	6.36322093	6.66713273	6.93897125	7.31481533	7.57418971	8.23369849	8.80994588	9.66863301	10.4058885	13.7362396	23.12617303
T2D	SST:11.8|GCG:10.6	Delta	3.170013122	3.369532996	3.57634895	3.791676996	3.864676186	3.903527671	3.906720009	4.035894848	4.26700017	4.67591078	5.002473917	5.26750713	5.409788069	5.571524766	5.723855519	5.776895052	5.805986379	5.821336778	5.851407608	6.294373532	7.091249536
T2D	SST:11.9|INS:0.7	Delta	1.384722895	3.086752811	3.3049737	3.435959329	3.608787068	3.818494113	3.944875456	4.0801591	4.210824437	4.459445212	4.543942485	4.746365557	4.989462112	5.3556145	5.577191297	5.67881427	5.926839529	6.326181149	6.995519995	8.347457502	12.76830354
T2D	SST:10.8|GCG:10.2	Delta	3.505204537	4.307349328	4.769984435	5.413388427	5.579355013	5.775856515	6.058187205	6.364769421	6.574649461	6.708563447	6.978865202	7.177368019	7.31244413	8.368475855	9.11518209	9.749181884	10.42480406	10.94436415	11.3725544	11.59540719	15.95096802
T2D	SST:11.3|INS:4.5	Delta	1.078120807	4.069970677	4.364483395	5.004503516	5.350018401	5.627006385	5.85483288	6.285755909	6.466235542	6.760423968	6.969574181	7.140836975	7.481195883	7.805516099	8.116347785	8.378905123	9.021979942	9.855809409	10.4796644	12.84493985	23.91033968
T2D	SST:9.4|INS:5.3	Delta	1.424347103	2.913472701	3.696818874	3.940202181	4.177147319	4.509518562	4.706548525	4.827933361	4.995630824	5.167416206	5.361105142	5.518716705	5.648884456	6.067012017	6.280393587	6.447424595	6.621634491	6.826521861	7.088549398	7.694709208	9.782958599
T2D	SST:11|INS:1	Delta	0.51628008	2.5742388	3.47312937	4.0747239	4.25208742	4.4688609	4.81943656	4.9299488	5.33262929	5.71682045	6.11014442	6.19554528	6.42551265	6.72523411	7.45866499	7.84894665	8.10435188	9.66426051	10.29588846	11.50847918	15.90524046
T2D	SST:11.1|INS:1.8	Delta	0.35546382	3.362714401	3.946025906	4.317733596	4.527988486	4.879663814	5.097473661	5.568266419	5.886942216	6.388102956	6.644152462	7.093523878	7.535847536	8.083267601	8.538105879	9.061000588	9.651991838	10.58574548	11.48531968	13.30833149	18.72938566
T2D	SST:11.3|GCG:9.5	Delta	5.81252542	6.3954711	6.80184599	7.50701673	7.68910292	7.79910966	7.88137909	8.25220841	8.50828778	8.69626425	8.79926202	8.87284148	8.96565031	9.23846942	9.66646497	10.34942572	11.21573995	12.06212166	12.56647321	12.97514383	14.84305086
T2D	SST:11.5|INS:1.5	Delta	0.94124329	7.01195511	7.750467	8.24509862	8.55552344	8.81944194	9.14724085	9.41019487	9.67212528	9.91601495	10.16435368	10.50955576	10.78952312	11.25295688	11.83453634	12.58536533	13.56170126	15.16999536	16.91147012	19.82341699	38.31574351
T2D	SST:11|INS:3.5	Delta	2.872430741	9.270257465	10.28633484	10.7215415	11.34566796	11.76991091	12.04594812	12.6364422	13.12778234	13.40253786	14.06426666	14.92643085	15.62068784	16.24551518	17.35004164	18.44665493	22.38405137	28.89701412	34.87981914	40.39188894	49.53222137
T2D	SST:8.7|INS:4.4	Delta	1.43828	6.6119636	8.3138076	9.3473227	10.7753443	11.6112908	12.1072372	13.0316807	13.6117127	13.7467695	14.0789019	15.2523697	20.9774009	24.6109957	30.8390067	33.7760307	38.5308644	40.8357152	44.1913012	45.3224789	49.8071223
T2D	SST:7.9|INS:5.6	Delta	0.856365062	4.385307506	7.417659725	8.350085627	9.301881826	10.41105577	10.98999907	11.70751088	12.50904317	14.16928048	16.03601904	17.19850816	19.82772453	23.08135286	29.00266572	34.06115077	37.24046331	40.18945381	42.44983521	43.25443294	49.9586166
T2D	SST:10|INS:3.1	Delta	4.110950917	5.510076619	6.330353976	6.82934928	7.401381515	7.963104556	8.310599406	8.505744503	8.940463045	9.274356362	9.735180855	10.12577643	10.63455047	10.84971247	11.26641541	11.94661953	12.64209996	13.91324823	15.77164292	19.4294615	32.90992853
T2D	SST:11.8|INS:1.7	Delta	1.24647088	7.65583835	8.48056261	9.44904142	10.02088048	10.68651119	10.95549739	11.35150062	11.64033705	12.10713335	12.59077213	12.98986751	13.41066986	13.98158031	14.71487329	15.47189874	17.25208832	19.37925555	21.73172499	29.94757478	45.6915202
T2D	SST:11.3|INS:1.2	Delta	6.33139759	8.11657194	9.54593079	9.86892086	10.27628794	10.80412171	11.21371393	11.54461256	11.72158927	12.24286266	12.77461746	13.03666741	13.5555236	14.1259426	15.26690493	16.12175518	17.15657433	20.1106045	25.52491746	28.84744844	32.72005608
T2D	SST:10.7|INS:1.8	Delta	4.5429953	7.68130761	8.86440387	9.60079188	10.47099125	11.15590838	11.57132316	12.19436601	12.34943601	13.40417834	13.65546583	14.25288312	14.99665186	16.1879007	17.70432157	18.44085196	19.8436404	24.14765718	26.84546931	32.04744944	42.59688845
T2D	SST:11.6|INS:2.4	Delta	8.837575203	9.671698504	9.961278074	11.02518887	11.51115258	11.68309866	12.19359106	13.10812125	13.67825844	14.27680644	14.97487666	15.28788966	16.23458847	16.95645361	17.27304434	18.81474609	20.99663968	25.25628689	27.42288257	32.61017553	44.52729203
T2D	SST:11|GCG:2.2	Delta	8.842836469	9.649319565	11.22245923	12.10829454	12.77150101	13.06087429	13.28462913	15.41663401	16.8066124	18.28659663	18.90149219	19.51768668	20.56683632	21.28986061	23.912542	25.04165237	26.31405612	32.44409047	35.09237186	40.4678084	43.56846262
T2D	SST:11.4|INS:6.3	Delta	2.958752727	8.392485606	9.085445003	9.446767794	9.937389867	10.11218354	10.6081732	11.1304076	11.41989002	12.1934716	13.08029293	13.77845794	14.44550855	14.91780638	16.34817911	17.58561551	18.67745711	20.22659794	22.75928257	27.43558603	35.54593416
T2D	SST:11.6|INS:5.7	Delta	5.4022663	8.5518567	9.180517	10.3558205	10.92276	11.543855	12.4554898	12.9466072	13.9072181	14.4151426	15.5136511	16.9406556	18.8966542	20.2401172	21.7951491	22.4172701	23.9115174	26.4990622	28.0841606	31.7704716	38.510759
T2D	SST:11.5|INS:7.6	Delta	8.832178443	10.94830436	12.05133673	12.87932608	13.92710548	14.39159352	15.32958607	16.04331396	17.18420623	17.96683168	18.74366684	19.66422702	19.97937749	21.11107091	22.22315649	23.47828976	26.09409578	28.31534222	32.23895103	35.64011093	48.16193486
T2D	SST:11.7|GCG:2.3	Delta	0.85639305	6.66190059	7.96159363	8.43072441	9.02531905	9.50675673	9.78431648	10.27885218	10.65239987	11.16488956	11.91944847	12.35945165	12.82377026	13.26860473	13.79286246	14.79504635	16.2684103	17.909786	20.20046205	24.82032768	44.26003746
T2D	SST:10.9|GCG:1.8	Delta	2.78155465	7.52737371	8.15347827	9.17942174	9.65219796	10.27798276	10.71884077	11.20380697	11.92169635	12.3991394	13.34504775	14.31467821	15.86314846	16.76206133	18.11688744	19.92286066	22.5690432	26.16006815	29.0618347	41.02200876	48.92075936
T2D	SST:11|INS:2.8	Delta	0.083271581	3.022872044	3.915904921	4.599484192	4.970542023	5.350081096	5.638685537	5.941749842	6.260505223	6.62175958	6.876813732	7.203233011	7.46757067	7.979188248	8.722832466	9.776898075	11.3582	12.96581719	16.90817235	21.32357153	39.40045999
T2D	SST:11.6|INS:5.9	Delta	3.69449591	7.36045894	8.00643782	8.77566899	9.5802253	10.00683807	10.47626091	11.36820561	12.39907665	13.54647025	14.59145551	15.00368344	16.62251163	18.80729925	19.65040491	22.75965379	25.25914005	27.61943046	31.70826108	36.33293682	47.15458802
T2D	KRT19:4.8|GCG:2.6	Ductal	8.24E-01	2.35E+00	2.72E+00	3.12E+00	3.32E+00	3.60E+00	3.82E+00	4.04E+00	4.48E+00	4.85E+00	5.40E+00	5.82E+00	6.25E+00	7.03E+00	8.20E+00	9.39E+00	1.03E+01	1.30E+01	1.50E+01	1.75E+01	4.50E+01
T2D	KRT19:4.5|HLA-DPB1:0.5	Ductal	0.14979077	1.71174602	2.74328991	3.46522994	3.89387831	4.37189807	4.48906676	5.04799489	5.48851142	5.65012963	6.33852559	6.43858267	6.90556394	7.11407302	8.00208739	9.05187808	9.52456165	10.19890839	11.35349854	12.7728328	19.00911139
T2D	KRT19:5.6|HLA-DPB1:0.7	Ductal	0.885767609	2.832825294	3.080398001	3.327447764	3.559996299	3.754840787	3.913919507	4.044558833	4.208353227	4.365519074	4.474362029	4.663102385	4.900287161	5.079207322	5.280156063	5.569012432	5.908017631	6.408155464	7.038965104	8.255017097	13.28949276
T2D	KRT19:3.8|HLA-DPB1:0.6	Ductal	1.553039106	2.903713913	3.447935341	3.763734056	4.081117897	4.332700052	4.566126216	4.829724277	5.065630517	5.253848075	5.404209669	5.603937265	5.809731831	6.083383519	6.27381506	6.53218799	6.986420232	7.936193231	8.843173512	11.43898039	17.44884042
T2D	KRT19:3.7|HLA-DPB1:0.6	Ductal	0	0.634776492	2.175918535	3.07091822	3.843747659	4.315393137	4.912087311	5.366077553	6.009880544	6.792209108	7.27722481	7.932938937	8.434539567	9.005616354	9.857878551	10.88132655	11.87441677	12.98809054	15.44494554	21.0701829	34.24417373
T2D	KRT19:5.1|HLA-DPB1:0.7	Ductal	0.029305553	3.148576201	3.678637625	4.062618584	4.401622352	4.673619235	4.96445415	5.188829614	5.549226768	5.743173669	6.043508427	6.269157399	6.47223812	6.598066171	6.88581804	7.251598692	7.732716542	8.269641471	8.835154113	11.59600831	22.60054268
T2D	KRT19:3.3|HLA-DPB1:0.8	Ductal	1.29422569	2.918473981	3.898461351	4.233953244	4.565939198	4.802637819	4.977398952	5.174488049	5.449482078	5.666685491	5.787837253	6.02539142	6.404420669	6.711526382	6.95895976	7.169282142	7.663927714	8.16497893	8.719522493	9.601119474	15.79989917
T2D	KRT19:2.8|HLA-DPB1:0.5	Ductal	0.170411493	2.89370232	3.764206928	4.899491061	6.015558695	7.078805348	8.093378859	8.604189458	9.348948803	9.661374036	10.60517387	11.29417724	11.98375754	13.69870009	14.99539977	16.24143291	17.38388847	19.23174702	22.58080075	25.57282941	30.82061849
T2D	KRT19:5.2|HLA-DPB1:0.4	Ductal	0	1.584111467	1.813164013	2.049224131	2.245457636	2.401837931	2.474920038	2.617229199	2.727700822	2.85077882	2.995830789	3.108472187	3.24562992	3.403037543	3.589998886	3.767795686	4.130704673	4.531907539	5.346063858	7.141953332	14.64921404
T2D	KRT19:5.2|HLA-DPB1:0.5	Ductal	0.375927629	2.006575397	2.168914742	2.335186505	2.51266476	2.743102998	2.855154088	2.995068301	3.13551017	3.246717902	3.331197254	3.436458626	3.562185346	3.701915584	3.870674297	4.090330333	4.47286225	4.760415914	5.430129142	6.281978274	11.81695973
T2D	KRT19:3.8|HLA-DPB1:0.4	Ductal	0.14859417	2.2498709	2.77082522	3.10332804	3.47118078	3.68694972	3.8661867	4.04366036	4.23719742	4.40892061	4.65034211	4.82594415	5.03585952	5.22042301	5.51737824	5.89441996	6.22926798	6.90694559	8.0934406	10.33105204	28.45900386
T2D	KRT19:3.9|HLA-DPB1:0.4	Ductal	0.007035412	0.317474572	0.633478765	1.464400132	2.112109905	2.718227166	3.253897326	3.673297157	3.988008393	4.31253661	4.673957168	5.291065179	5.848898682	6.532130628	7.832977424	8.530019182	9.46022023	11.40236231	13.95129737	18.44137766	34.49724801
T2D	KRT19:3.3|HLA-DPB1:0.5	Ductal	2.14823466	3.237741417	3.54235282	3.925279697	4.147010847	4.453243299	4.69664177	4.963086121	5.236367184	5.616992752	6.028091255	6.437426204	6.831874523	7.188123135	7.799778074	8.449868691	9.69852553	11.43039397	13.38676007	16.86604368	32.32643349
T2D	KRT19:5.8|GCG:0.7	Ductal	2.77655753	5.42396495	6.16492194	6.88564769	7.54947961	7.78316542	8.05882777	8.68969175	9.11644688	9.26221017	9.53669769	9.89728194	10.63444937	11.48330109	12.19782091	12.76596982	14.95425903	17.11540258	20.45821037	24.96328018	34.16552345
T2D	KRT19:6.8|GCG:0.9	Ductal	2.32518727	4.9780503	5.4433626	5.85859738	6.01703566	6.58145012	6.87203461	7.01300812	7.18895035	7.48571828	7.79138743	8.01257182	8.18838979	8.50432164	8.8802763	9.55183165	10.49808384	11.35268701	13.06125147	17.37331634	26.89178173
T2D	KRT19:3.7|GCG:2.6	Ductal	3.815104995	7.844297766	9.06140558	9.711033914	10.39676189	11.03717158	11.56700823	11.80269874	12.52963295	13.29632825	13.72029223	14.23638594	15.18783691	16.09830704	16.52708771	18.77577515	19.96970445	22.28639331	27.15173964	34.83691481	49.5425771
T2D	KRT19:3.7|GCG:2.1	Ductal	0	0.214129345	2.809498538	4.789914412	5.606276463	6.861524677	7.727787016	9.082296449	10.10368496	11.2990359	11.81141611	12.74025489	13.59506086	15.34360857	16.88228803	18.35828432	20.37773001	22.35344008	26.5111233	34.2795848	49.94705031
T2D	KRT19:4.1|GCG:2.4	Ductal	0.4535266	5.0228515	6.2588685	7.2041214	7.9932768	8.5242053	9.3905636	10.6027815	11.4525722	12.4610739	12.8752373	14.0143112	15.0036971	16.3854702	18.0178126	19.1767937	22.5219432	24.1001597	26.2580751	34.7505732	47.3264297
T2D	KRT19:4.1|GCG:2.5	Ductal	2.311230221	5.141951493	6.489104493	7.49405229	8.202631157	9.720300826	10.27635116	11.19382678	11.6658455	12.32121657	13.89805899	14.57504892	15.01460643	16.22956824	18.06174959	19.24180725	20.54128269	22.97465733	29.4170865	38.95113411	46.19573916
T2D	KRT19:5.2|GCG:0.9	Ductal	0.324147566	4.359183629	5.033486455	5.503602369	5.78058473	5.970659938	6.288201876	6.422870189	6.56766183	6.703931352	6.915020973	7.191130883	7.326423259	7.697982041	7.907261646	8.469161189	8.75759874	9.600331762	11.14288499	15.94592057	20.31687402
T2D	KRT19:5.1|GCG:0.6	Ductal	1.232317656	5.026477923	5.821863195	6.199776253	6.530524197	7.032443543	7.405862646	7.727245491	8.122982176	8.496324596	8.9107686	9.270158292	9.742010144	10.20123956	10.80315512	11.89486283	13.06791122	14.71769694	16.86534184	20.88634576	40.87241886
T2D	KRT19:2.7|HLA-DPB1:0.5	Ductal	0	0.63928007	2.10194606	3.49566286	5.40418529	6.91969053	7.86225709	8.32723023	8.91988612	9.75328131	10.88039139	11.11858905	11.81482004	12.97668905	14.20199339	15.57954623	16.95368906	19.80558163	22.05534563	25.90745765	40.58335151
T2D	KRT19:5.8|HLA-DPB1:0.7	Ductal	0.01529643	4.93718216	6.10735006	6.90584547	7.54032814	8.13957543	8.84461951	9.24437678	9.74427851	10.09191931	10.56328545	11.07136257	12.0215065	12.72260294	13.48146276	14.36217449	15.50685094	16.53382923	19.90502571	25.20135092	37.88369818
T2D	KRT19:2|GCG:1	Ductal	0.10083233	7.99686454	13.35344421	18.19713197	22.6914305	26.39485811	28.66975146	30.765781	32.48416182	34.74248943	36.77494877	37.64919605	38.9613219	41.08406723	43.04545434	44.54573656	45.52076559	47.10943904	47.43309809	48.9257332	49.91996858
T2D	KRT19:5.5|HLA-DPB1:0.7	Ductal	0	3.82012266	5.71196848	6.62841506	7.37556657	7.96473005	8.55382277	9.2061602	9.8225027	10.41253878	11.00933062	11.68111998	12.34925522	13.01976247	13.96393018	14.85325833	16.17523887	17.75111588	21.46474477	27.76075154	45.15191061
T2D	KRT19:5.6|HLA-DPB1:0.8	Ductal	0.07809313	5.12031506	6.25216948	7.4247126	7.98414367	8.46412546	9.11636288	9.59235969	10.47908348	10.98125508	11.52266123	12.03303331	12.87170465	13.27677955	14.05427031	15.34737962	16.99999143	19.60719255	23.30849777	31.08636904	49.60523095
T2D	KRT19:4.6|INS:0.8	Ductal	0.04098372	2.06675129	4.02286998	6.60853137	7.61585779	8.04674765	8.40899594	8.68126807	8.93746191	9.21338897	9.63605065	10.07946329	10.51336866	11.1630378	12.05220734	13.38406657	14.24850536	15.76083806	17.065157	19.43219068	45.58040085
T2D	KRT19:5.7|GCG:1.2	Ductal	2.872098208	7.029756632	8.215831239	9.718459341	9.96562072	10.51788508	11.31035164	11.70842808	11.97160341	12.57393738	13.16100725	13.43689473	14.30267386	14.77406308	15.35741622	15.94730542	17.30928267	20.53660318	22.83220867	28.01397687	37.00678653
T2D	KRT19:5.7|HLA-DPB1:0.7	Ductal	5.754007366	8.186807357	8.825224446	9.820235825	10.40763457	10.92044713	11.39280122	11.75776508	12.63102981	13.53466248	14.08344962	14.62989465	15.63329618	17.47366415	19.16836217	21.01956283	24.77025177	28.10912617	33.43467081	39.70935095	49.47221045
T2D	KRT19:4.6|INS:4.2	Ductal	3.0284185	6.7710296	7.5812658	8.4665346	9.1435996	9.6144948	10.4440445	10.9963232	11.4894704	12.0336878	12.7416181	13.5530478	14.4088905	15.4775272	16.8767778	17.9677121	20.3395702	23.0260122	25.6248456	29.8816398	43.7385731
T2D	KRT19:5.3|GCG:1.4	Ductal	0.13512214	4.94441089	6.85958959	8.01696659	8.70890179	9.15696103	9.94959097	10.96770203	12.24344997	12.74057918	13.40739601	16.16229612	16.99997064	18.98452727	22.45618992	23.95761184	27.99089594	33.55577411	40.07763233	45.23300095	49.85101589
T2D	KRT19:5.3|GCG:1.2	Ductal	0.05391293	6.67419166	7.30577737	8.29321209	9.07689988	9.28892723	10.36661902	10.74702075	11.20603937	11.60582822	12.41380321	12.87750109	14.02247133	15.58648552	17.89843381	22.10468368	23.96168901	28.09076224	33.1986565	38.55342292	48.92966747
T2D	KRT19:5.4|GCG:1.8	Ductal	1.247660782	2.909193182	3.604304439	4.114458778	4.51074929	4.835825001	5.329418244	5.746590998	6.104981666	6.556503596	7.124508294	7.705181804	8.781794249	9.855886001	10.6880356	12.12538031	13.56539938	15.57201948	18.00537462	22.80304562	37.91594143
T2D	KRT19:5.6|INS:5.4	Ductal	0.81385222	7.49164073	8.43191443	9.01748829	9.79870156	10.32415338	10.82714857	11.47245354	12.52960241	13.9130024	15.12039982	16.95609158	18.55870058	20.15366372	21.57797749	23.65989028	26.34536731	28.92906413	34.66079449	39.45044866	49.63367495
T2D	PRSS1:5.9|KRT19:1.6	Acinar	2.84E-03	6.25E-01	1.03E+00	1.11E+00	1.24E+00	1.37E+00	1.53E+00	1.69E+00	1.90E+00	2.05E+00	2.26E+00	2.39E+00	2.47E+00	2.61E+00	3.01E+00	3.26E+00	3.65E+00	4.14E+00	5.83E+00	1.11E+01	1.99E+01
T2D	PRSS1:6.7|KRT19:1.3	Acinar	0.10483822	0.74591777	0.9373779	1.17087213	1.35151013	1.47788693	1.63722525	1.74330897	1.8988752	2.05276947	2.17231479	2.28263609	2.44108445	2.6010731	2.77055232	3.01999215	3.10247143	3.44124838	3.71947875	4.42738216	7.00242605
T2D	PRSS1:7.4|KRT19:1.3	Acinar	0.010067182	1.328342743	1.671818111	1.785907329	1.910462219	2.127822745	2.250677961	2.431262615	2.598704404	2.743147053	2.810322581	2.914860029	3.083321022	3.375361975	3.545419039	3.74229438	4.068414993	4.989960081	5.98378938	8.091516595	16.82678901
T2D	PRSS1:6.2|KRT19:0.9	Acinar	0.001452096	1.037509207	1.572426155	1.947140442	2.177780367	2.389438099	2.571541295	2.740552608	2.917464866	3.056241551	3.249852616	3.358271055	3.548846596	3.716389496	4.069082687	4.3155797	4.590304885	5.123522519	5.967730645	7.654133821	24.05595926
T2D	PRSS1:8.8|KRT19:1.4	Acinar	0	1.993562891	2.673142129	2.7381006	2.921225641	3.089848383	3.177043403	3.344932175	3.398595901	3.436985761	3.447998574	3.548167236	3.680107908	3.758982171	3.769267364	4.192393452	4.243251702	4.335888721	4.752296891	5.235841006	5.756526428
T2D	PRSS1:8.9|KRT19:0.4	Acinar	0.003177936	0.479083269	0.862702607	1.097686555	1.215439369	1.35183275	1.448017622	1.544284214	1.636790783	1.737968576	1.824093254	1.903419074	2.046959068	2.160312807	2.289509285	2.478886463	2.682425764	3.062806465	3.517489229	4.255659	13.91897274
T2D	PRSS1:7.5|KRT19:0.5	Acinar	0.01061075	0.50556474	0.76074811	0.89507769	1.06273667	1.18608716	1.28282324	1.3761419	1.48020945	1.58178085	1.8326592	1.94604343	2.20985366	2.35430671	2.53758783	2.90342862	3.25083207	3.72030168	4.19099974	5.59029526	14.45005819
T2D	PRSS1:5.5|KRT19:1.1	Acinar	0.002309021	1.29185742	1.762330275	2.012557364	2.285325269	2.464434717	2.607875579	2.781377408	2.88274949	3.028013035	3.216779312	3.374623739	3.622921089	3.876842148	4.206108715	4.481754753	4.930185857	5.624770606	6.909490958	9.098544506	28.00514882
T2D	PRSS1:8.4|KRT19:0.5	Acinar	2.39736641	3.40354032	3.60685881	4.09413013	4.18629237	4.24210163	4.44951562	4.65611895	4.83651448	5.07586929	5.3344986	5.60663612	5.89526413	6.18653495	6.87468587	7.13319475	8.05402638	9.36803111	13.04084876	16.71685396	27.66259846
T2D	PRSS1:5.6|GCG:1.8	Acinar	0.000335638	2.429549549	3.792297993	4.403208036	4.684499719	4.998782308	5.30205319	5.452773913	5.695193591	5.936839395	6.280333392	6.580719428	6.90163775	7.311571929	7.95716985	8.680502047	9.69452085	11.27696436	17.16417712	26.11335378	47.56058631
T2D	PRSS1:5.7|KRT19:2.1	Acinar	1.1606057	3.9043097	4.566012	4.8917094	5.0747549	5.309083	5.9258833	6.2577152	6.4173647	6.608207	7.0373455	7.3302773	7.9579475	8.1740951	8.5369614	8.9934703	9.3050342	10.7999565	15.8287241	32.6028016	43.1155473
T2D	PRSS1:5.5|GCG:1.8	Acinar	0.005997151	3.127797731	3.967758532	4.356503254	4.582969274	4.812566795	5.263534912	5.701140758	5.883476738	6.154431034	6.294333515	6.656392774	6.958878866	7.319458909	8.017140816	9.420074794	10.33025165	12.4945115	21.57013181	31.77805169	47.22435123
